nama_tempat,avgRating,final_text,range_price,dine_option,menu_category,flavor_category,recommended_menu,menu,flavor,menu_id,relevant_text
Acaii Tea Blok M,5.0,terima kasih great service fod delish wil definitely come mba elma pelayananya sangat ramah mba nya baik great products services finaly blok jd lebih gampang dapetin anti batuk shot andal kalo lg sibuk nya buat tangkal drop fav chese ice cream j town enak bgt makananya pelayanya asik cantik acai thebest si desert nya gprnh gagal acai enak tempat kecil kursi buat dine cuma buat orang sisa tanga bawah semua desert nya enak ice cream milk chese nya juara sih campur dgn apa enak acai udh enak terus kak risa jaga baik banget love mbanya ramah mochi enak udah repeat order x udah sering banget beli acai suka sama varia lucu unik coba mochigo ice cream tungu varian lai enak banget enak kakak ramah banget moga terus ramai layan nya oke banget tasty nice tempting ice dishes mochi buter burnt brule chese cake ubi cilembu uhuy makananya enak tempat nyaman sukses terus tempat bagus pelayanya ramah overal oke cabang tempat aesthetic walaupun lebih kecil cabang gi mochizu brule ice cream enak layan ramah menu lai tarik enak rasa mantap layan cepat ramah varian banyak outlet instagramable tempat bersih desertnya enak enak banget best god experience god fod enak god fod services enak banget sering kesini anti batuk shotnya works baru cobain pisjolatanya enak tempat bagus nyaman staf ramah enyak mantap jiwa banget acai yum desert god place easy jamu god mbak ramah banget es krim enak enak banget tempat nya aesthetic enak banget buat desertnya enak cocok desert pas hari panas rasa enak pelayananya muas enak banget botle drinks refreshing love coming everytime ned refresher worth coba enak banget sdh kali kesini worth buy banget mba mba nya baik banget makananya enak staf ramah sukak enak sekali god god god kind god services mbak ramah ice creamnya enak rasa enak sesuai manis pas cocok desert udah langanan recomended dar viral beneran worth price enak layan sangat ramah menu nya variatif desert favorit taste like real thing swet god minum segar sehat selalu langanan acai kalau badan kurang fit minum ngebantu banget mantap bingo thebest fod service tempat bersih makananya enak banget god atmosphere service fod god enak tiap mingu kesini kaya layan nya ramah sekali aku pesan mochizu brule ice cream mochi filing chese lembut kulit mochi nya tipis kenyal banget serving ice cream crumb sedikit asin dubai chocolate ice cream ice cream nya pake coconut coklat kunafe pistachio padu enak banget banyak promonya staf ramah baik banget pertama kali nyobain acai plaza blok aku sen menu mochizu brule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice cream kelapa mochi atas karamel panas dingin plus crumb nya pas banget buat desert stlh buka puasa tempat nya bagus comfy service god ramah banget mochizu brule ice creamnya mantap god services akhir makan jangan lupa cobain guys blok plaza enak rasa khasiat god kasir nya ramah turut pricey rasa chesecake nya terlalu biasa lebih enak chescake belah endorphins pilihanya enak enak nyobain versi colab sama somethic lucu unik trims mbak shela bantuin masukin tumblr product knowledge nya bagus basque chesecake brule enak pas terlalu manis rasa asam strawbery jg enak cocok kok tambah cream chese ice cream misugaru cokie crumb jd makin enak dubai pistachio chifon chifon nya lembut bikin seret terlalu rasa coklat manis pistachio kunafa beku jd pas makan kriuk kriuk lebih dominan rasa cream chese ice cream nya sih,Rp 50.000-75.000,both,"['cheesecake', 'creme_brulee', 'ice_cream', 'mochi', 'cake']","['pistachio', 'caramel', 'coconut', 'cheese', 'rum', 'strawberry', 'ube', 'chocolate', 'milk']",mochi rum,mochi,rum,acaii_tea_blok_m_mochi_rum,ga bawah semua desert nya enak ice cream milk chese nya juara sih campur dgn apa enak acai udh enak terus kak risa jaga baik banget love mbanya ramah mochi enak udah repeat order x udah sering banget beli acai suka sama varia lucu unik coba mochigo ice cream tungu varian lai enak banget enak kakak ramah  udh enak terus kak risa jaga baik banget love mbanya ramah mochi enak udah repeat order x udah sering banget beli acai suka sama varia lucu unik coba mochigo ice cream tungu varian lai enak banget enak kakak ramah banget moga terus ramai layan nya oke banget tasty nice tempting ice dishes mochi buter bur unik coba mochigo ice cream tungu varian lai enak banget enak kakak ramah banget moga terus ramai layan nya oke banget tasty nice tempting ice dishes mochi buter burnt brule chese cake ubi cilembu uhuy makananya enak tempat nyaman sukses terus tempat bagus pelayanya ramah overal oke cabang tempat aesthet cilembu uhuy makananya enak tempat nyaman sukses terus tempat bagus pelayanya ramah overal oke cabang tempat aesthetic walaupun lebih kecil cabang gi mochizu brule ice cream enak layan ramah menu lai tarik enak rasa mantap layan cepat ramah varian banyak outlet instagramable tempat bersih desertnya enak  o thebest fod service tempat bersih makananya enak banget god atmosphere service fod god enak tiap mingu kesini kaya layan nya ramah sekali aku pesan mochizu brule ice cream mochi filing chese lembut kulit mochi nya tipis kenyal banget serving ice cream crumb sedikit asin dubai chocolate ice cream ice cr mpat bersih makananya enak banget god atmosphere service fod god enak tiap mingu kesini kaya layan nya ramah sekali aku pesan mochizu brule ice cream mochi filing chese lembut kulit mochi nya tipis kenyal banget serving ice cream crumb sedikit asin dubai chocolate ice cream ice cream nya pake coconut cok t god atmosphere service fod god enak tiap mingu kesini kaya layan nya ramah sekali aku pesan mochizu brule ice cream mochi filing chese lembut kulit mochi nya tipis kenyal banget serving ice cream crumb sedikit asin dubai chocolate ice cream ice cream nya pake coconut coklat kunafe pistachio padu enak b am nya pake coconut coklat kunafe pistachio padu enak banget banyak promonya staf ramah baik banget pertama kali nyobain acai plaza blok aku sen menu mochizu brule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyo o padu enak banget banyak promonya staf ramah baik banget pertama kali nyobain acai plaza blok aku sen menu mochizu brule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice crea anget banyak promonya staf ramah baik banget pertama kali nyobain acai plaza blok aku sen menu mochizu brule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice cream kelapa moch ule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice cream kelapa mochi atas karamel panas dingin plus crumb nya pas banget buat desert stlh buka puasa tempat nya bagus comfy  ochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice cream kelapa mochi atas karamel panas dingin plus crumb nya pas banget buat desert stlh buka puasa tempat nya bagus comfy service god ramah banget mochizu brule ice cre ce cream kelapa mochi atas karamel panas dingin plus crumb nya pas banget buat desert stlh buka puasa tempat nya bagus comfy service god ramah banget mochizu brule ice creamnya mantap god services akhir makan jangan lupa cobain guys blok plaza enak rasa khasiat god kasir nya ramah turut pricey rasa chese
Acaii Tea Blok M,5.0,terima kasih great service fod delish wil definitely come mba elma pelayananya sangat ramah mba nya baik great products services finaly blok jd lebih gampang dapetin anti batuk shot andal kalo lg sibuk nya buat tangkal drop fav chese ice cream j town enak bgt makananya pelayanya asik cantik acai thebest si desert nya gprnh gagal acai enak tempat kecil kursi buat dine cuma buat orang sisa tanga bawah semua desert nya enak ice cream milk chese nya juara sih campur dgn apa enak acai udh enak terus kak risa jaga baik banget love mbanya ramah mochi enak udah repeat order x udah sering banget beli acai suka sama varia lucu unik coba mochigo ice cream tungu varian lai enak banget enak kakak ramah banget moga terus ramai layan nya oke banget tasty nice tempting ice dishes mochi buter burnt brule chese cake ubi cilembu uhuy makananya enak tempat nyaman sukses terus tempat bagus pelayanya ramah overal oke cabang tempat aesthetic walaupun lebih kecil cabang gi mochizu brule ice cream enak layan ramah menu lai tarik enak rasa mantap layan cepat ramah varian banyak outlet instagramable tempat bersih desertnya enak enak banget best god experience god fod enak god fod services enak banget sering kesini anti batuk shotnya works baru cobain pisjolatanya enak tempat bagus nyaman staf ramah enyak mantap jiwa banget acai yum desert god place easy jamu god mbak ramah banget es krim enak enak banget tempat nya aesthetic enak banget buat desertnya enak cocok desert pas hari panas rasa enak pelayananya muas enak banget botle drinks refreshing love coming everytime ned refresher worth coba enak banget sdh kali kesini worth buy banget mba mba nya baik banget makananya enak staf ramah sukak enak sekali god god god kind god services mbak ramah ice creamnya enak rasa enak sesuai manis pas cocok desert udah langanan recomended dar viral beneran worth price enak layan sangat ramah menu nya variatif desert favorit taste like real thing swet god minum segar sehat selalu langanan acai kalau badan kurang fit minum ngebantu banget mantap bingo thebest fod service tempat bersih makananya enak banget god atmosphere service fod god enak tiap mingu kesini kaya layan nya ramah sekali aku pesan mochizu brule ice cream mochi filing chese lembut kulit mochi nya tipis kenyal banget serving ice cream crumb sedikit asin dubai chocolate ice cream ice cream nya pake coconut coklat kunafe pistachio padu enak banget banyak promonya staf ramah baik banget pertama kali nyobain acai plaza blok aku sen menu mochizu brule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice cream kelapa mochi atas karamel panas dingin plus crumb nya pas banget buat desert stlh buka puasa tempat nya bagus comfy service god ramah banget mochizu brule ice creamnya mantap god services akhir makan jangan lupa cobain guys blok plaza enak rasa khasiat god kasir nya ramah turut pricey rasa chesecake nya terlalu biasa lebih enak chescake belah endorphins pilihanya enak enak nyobain versi colab sama somethic lucu unik trims mbak shela bantuin masukin tumblr product knowledge nya bagus basque chesecake brule enak pas terlalu manis rasa asam strawbery jg enak cocok kok tambah cream chese ice cream misugaru cokie crumb jd makin enak dubai pistachio chifon chifon nya lembut bikin seret terlalu rasa coklat manis pistachio kunafa beku jd pas makan kriuk kriuk lebih dominan rasa cream chese ice cream nya sih,Rp 50.000-75.000,both,"['cheesecake', 'creme_brulee', 'ice_cream', 'mochi', 'cake']","['pistachio', 'caramel', 'coconut', 'cheese', 'rum', 'strawberry', 'ube', 'chocolate', 'milk']",creme_brulee strawberry,creme_brulee,strawberry,acaii_tea_blok_m_creme_brulee_strawberry,cilembu uhuy makananya enak tempat nyaman sukses terus tempat bagus pelayanya ramah overal oke cabang tempat aesthetic walaupun lebih kecil cabang gi mochizu brule ice cream enak layan ramah menu lai tarik enak rasa mantap layan cepat ramah varian banyak outlet instagramable tempat bersih desertnya enak enak ban o thebest fod service tempat bersih makananya enak banget god atmosphere service fod god enak tiap mingu kesini kaya layan nya ramah sekali aku pesan mochizu brule ice cream mochi filing chese lembut kulit mochi nya tipis kenyal banget serving ice cream crumb sedikit asin dubai chocolate ice cream ice cream nya  am nya pake coconut coklat kunafe pistachio padu enak banget banyak promonya staf ramah baik banget pertama kali nyobain acai plaza blok aku sen menu mochizu brule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain moc ule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice cream kelapa mochi atas karamel panas dingin plus crumb nya pas banget buat desert stlh buka puasa tempat nya bagus comfy service  ce cream kelapa mochi atas karamel panas dingin plus crumb nya pas banget buat desert stlh buka puasa tempat nya bagus comfy service god ramah banget mochizu brule ice creamnya mantap god services akhir makan jangan lupa cobain guys blok plaza enak rasa khasiat god kasir nya ramah turut pricey rasa chesecake nya ice cream tungu varian lai enak banget enak kakak ramah banget moga terus ramai layan nya oke banget tasty nice tempting ice dishes mochi buter burnt brule chese cake ubi cilembu uhuy makananya enak tempat nyaman sukses terus tempat bagus pelayanya ramah overal oke cabang tempat aesthetic walaupun lebih  uhuy makananya enak tempat nyaman sukses terus tempat bagus pelayanya ramah overal oke cabang tempat aesthetic walaupun lebih kecil cabang gi mochizu brule ice cream enak layan ramah menu lai tarik enak rasa mantap layan cepat ramah varian banyak outlet instagramable tempat bersih desertnya enak enak ban t fod service tempat bersih makananya enak banget god atmosphere service fod god enak tiap mingu kesini kaya layan nya ramah sekali aku pesan mochizu brule ice cream mochi filing chese lembut kulit mochi nya tipis kenyal banget serving ice cream crumb sedikit asin dubai chocolate ice cream ice cream nya  ake coconut coklat kunafe pistachio padu enak banget banyak promonya staf ramah baik banget pertama kali nyobain acai plaza blok aku sen menu mochizu brule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain moc cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice cream kelapa mochi atas karamel panas dingin plus crumb nya pas banget buat desert stlh buka puasa tempat nya bagus comfy service   kelapa mochi atas karamel panas dingin plus crumb nya pas banget buat desert stlh buka puasa tempat nya bagus comfy service god ramah banget mochizu brule ice creamnya mantap god services akhir makan jangan lupa cobain guys blok plaza enak rasa khasiat god kasir nya ramah turut pricey rasa chesecake nya  pilihanya enak enak nyobain versi colab sama somethic lucu unik trims mbak shela bantuin masukin tumblr product knowledge nya bagus basque chesecake brule enak pas terlalu manis rasa asam strawbery jg enak cocok kok tambah cream chese ice cream misugaru cokie crumb jd makin enak dubai pistachio chifon c
Acaii Tea Blok M,5.0,terima kasih great service fod delish wil definitely come mba elma pelayananya sangat ramah mba nya baik great products services finaly blok jd lebih gampang dapetin anti batuk shot andal kalo lg sibuk nya buat tangkal drop fav chese ice cream j town enak bgt makananya pelayanya asik cantik acai thebest si desert nya gprnh gagal acai enak tempat kecil kursi buat dine cuma buat orang sisa tanga bawah semua desert nya enak ice cream milk chese nya juara sih campur dgn apa enak acai udh enak terus kak risa jaga baik banget love mbanya ramah mochi enak udah repeat order x udah sering banget beli acai suka sama varia lucu unik coba mochigo ice cream tungu varian lai enak banget enak kakak ramah banget moga terus ramai layan nya oke banget tasty nice tempting ice dishes mochi buter burnt brule chese cake ubi cilembu uhuy makananya enak tempat nyaman sukses terus tempat bagus pelayanya ramah overal oke cabang tempat aesthetic walaupun lebih kecil cabang gi mochizu brule ice cream enak layan ramah menu lai tarik enak rasa mantap layan cepat ramah varian banyak outlet instagramable tempat bersih desertnya enak enak banget best god experience god fod enak god fod services enak banget sering kesini anti batuk shotnya works baru cobain pisjolatanya enak tempat bagus nyaman staf ramah enyak mantap jiwa banget acai yum desert god place easy jamu god mbak ramah banget es krim enak enak banget tempat nya aesthetic enak banget buat desertnya enak cocok desert pas hari panas rasa enak pelayananya muas enak banget botle drinks refreshing love coming everytime ned refresher worth coba enak banget sdh kali kesini worth buy banget mba mba nya baik banget makananya enak staf ramah sukak enak sekali god god god kind god services mbak ramah ice creamnya enak rasa enak sesuai manis pas cocok desert udah langanan recomended dar viral beneran worth price enak layan sangat ramah menu nya variatif desert favorit taste like real thing swet god minum segar sehat selalu langanan acai kalau badan kurang fit minum ngebantu banget mantap bingo thebest fod service tempat bersih makananya enak banget god atmosphere service fod god enak tiap mingu kesini kaya layan nya ramah sekali aku pesan mochizu brule ice cream mochi filing chese lembut kulit mochi nya tipis kenyal banget serving ice cream crumb sedikit asin dubai chocolate ice cream ice cream nya pake coconut coklat kunafe pistachio padu enak banget banyak promonya staf ramah baik banget pertama kali nyobain acai plaza blok aku sen menu mochizu brule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice cream kelapa mochi atas karamel panas dingin plus crumb nya pas banget buat desert stlh buka puasa tempat nya bagus comfy service god ramah banget mochizu brule ice creamnya mantap god services akhir makan jangan lupa cobain guys blok plaza enak rasa khasiat god kasir nya ramah turut pricey rasa chesecake nya terlalu biasa lebih enak chescake belah endorphins pilihanya enak enak nyobain versi colab sama somethic lucu unik trims mbak shela bantuin masukin tumblr product knowledge nya bagus basque chesecake brule enak pas terlalu manis rasa asam strawbery jg enak cocok kok tambah cream chese ice cream misugaru cokie crumb jd makin enak dubai pistachio chifon chifon nya lembut bikin seret terlalu rasa coklat manis pistachio kunafa beku jd pas makan kriuk kriuk lebih dominan rasa cream chese ice cream nya sih,Rp 50.000-75.000,both,"['cheesecake', 'creme_brulee', 'ice_cream', 'mochi', 'cake']","['pistachio', 'caramel', 'coconut', 'cheese', 'rum', 'strawberry', 'ube', 'chocolate', 'milk']",mochi ube,mochi,ube,acaii_tea_blok_m_mochi_ube,ga bawah semua desert nya enak ice cream milk chese nya juara sih campur dgn apa enak acai udh enak terus kak risa jaga baik banget love mbanya ramah mochi enak udah repeat order x udah sering banget beli acai suka sama varia lucu unik coba mochigo ice cream tungu varian lai enak banget enak kakak ramah  udh enak terus kak risa jaga baik banget love mbanya ramah mochi enak udah repeat order x udah sering banget beli acai suka sama varia lucu unik coba mochigo ice cream tungu varian lai enak banget enak kakak ramah banget moga terus ramai layan nya oke banget tasty nice tempting ice dishes mochi buter bur unik coba mochigo ice cream tungu varian lai enak banget enak kakak ramah banget moga terus ramai layan nya oke banget tasty nice tempting ice dishes mochi buter burnt brule chese cake ubi cilembu uhuy makananya enak tempat nyaman sukses terus tempat bagus pelayanya ramah overal oke cabang tempat aesthet cilembu uhuy makananya enak tempat nyaman sukses terus tempat bagus pelayanya ramah overal oke cabang tempat aesthetic walaupun lebih kecil cabang gi mochizu brule ice cream enak layan ramah menu lai tarik enak rasa mantap layan cepat ramah varian banyak outlet instagramable tempat bersih desertnya enak  o thebest fod service tempat bersih makananya enak banget god atmosphere service fod god enak tiap mingu kesini kaya layan nya ramah sekali aku pesan mochizu brule ice cream mochi filing chese lembut kulit mochi nya tipis kenyal banget serving ice cream crumb sedikit asin dubai chocolate ice cream ice cr mpat bersih makananya enak banget god atmosphere service fod god enak tiap mingu kesini kaya layan nya ramah sekali aku pesan mochizu brule ice cream mochi filing chese lembut kulit mochi nya tipis kenyal banget serving ice cream crumb sedikit asin dubai chocolate ice cream ice cream nya pake coconut cok t god atmosphere service fod god enak tiap mingu kesini kaya layan nya ramah sekali aku pesan mochizu brule ice cream mochi filing chese lembut kulit mochi nya tipis kenyal banget serving ice cream crumb sedikit asin dubai chocolate ice cream ice cream nya pake coconut coklat kunafe pistachio padu enak b am nya pake coconut coklat kunafe pistachio padu enak banget banyak promonya staf ramah baik banget pertama kali nyobain acai plaza blok aku sen menu mochizu brule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyo o padu enak banget banyak promonya staf ramah baik banget pertama kali nyobain acai plaza blok aku sen menu mochizu brule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice crea anget banyak promonya staf ramah baik banget pertama kali nyobain acai plaza blok aku sen menu mochizu brule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice cream kelapa moch ule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice cream kelapa mochi atas karamel panas dingin plus crumb nya pas banget buat desert stlh buka puasa tempat nya bagus comfy  ochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice cream kelapa mochi atas karamel panas dingin plus crumb nya pas banget buat desert stlh buka puasa tempat nya bagus comfy service god ramah banget mochizu brule ice cre ce cream kelapa mochi atas karamel panas dingin plus crumb nya pas banget buat desert stlh buka puasa tempat nya bagus comfy service god ramah banget mochizu brule ice creamnya mantap god services akhir makan jangan lupa cobain guys blok plaza enak rasa khasiat god kasir nya ramah turut pricey rasa chese
Acaii Tea Blok M,5.0,terima kasih great service fod delish wil definitely come mba elma pelayananya sangat ramah mba nya baik great products services finaly blok jd lebih gampang dapetin anti batuk shot andal kalo lg sibuk nya buat tangkal drop fav chese ice cream j town enak bgt makananya pelayanya asik cantik acai thebest si desert nya gprnh gagal acai enak tempat kecil kursi buat dine cuma buat orang sisa tanga bawah semua desert nya enak ice cream milk chese nya juara sih campur dgn apa enak acai udh enak terus kak risa jaga baik banget love mbanya ramah mochi enak udah repeat order x udah sering banget beli acai suka sama varia lucu unik coba mochigo ice cream tungu varian lai enak banget enak kakak ramah banget moga terus ramai layan nya oke banget tasty nice tempting ice dishes mochi buter burnt brule chese cake ubi cilembu uhuy makananya enak tempat nyaman sukses terus tempat bagus pelayanya ramah overal oke cabang tempat aesthetic walaupun lebih kecil cabang gi mochizu brule ice cream enak layan ramah menu lai tarik enak rasa mantap layan cepat ramah varian banyak outlet instagramable tempat bersih desertnya enak enak banget best god experience god fod enak god fod services enak banget sering kesini anti batuk shotnya works baru cobain pisjolatanya enak tempat bagus nyaman staf ramah enyak mantap jiwa banget acai yum desert god place easy jamu god mbak ramah banget es krim enak enak banget tempat nya aesthetic enak banget buat desertnya enak cocok desert pas hari panas rasa enak pelayananya muas enak banget botle drinks refreshing love coming everytime ned refresher worth coba enak banget sdh kali kesini worth buy banget mba mba nya baik banget makananya enak staf ramah sukak enak sekali god god god kind god services mbak ramah ice creamnya enak rasa enak sesuai manis pas cocok desert udah langanan recomended dar viral beneran worth price enak layan sangat ramah menu nya variatif desert favorit taste like real thing swet god minum segar sehat selalu langanan acai kalau badan kurang fit minum ngebantu banget mantap bingo thebest fod service tempat bersih makananya enak banget god atmosphere service fod god enak tiap mingu kesini kaya layan nya ramah sekali aku pesan mochizu brule ice cream mochi filing chese lembut kulit mochi nya tipis kenyal banget serving ice cream crumb sedikit asin dubai chocolate ice cream ice cream nya pake coconut coklat kunafe pistachio padu enak banget banyak promonya staf ramah baik banget pertama kali nyobain acai plaza blok aku sen menu mochizu brule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice cream kelapa mochi atas karamel panas dingin plus crumb nya pas banget buat desert stlh buka puasa tempat nya bagus comfy service god ramah banget mochizu brule ice creamnya mantap god services akhir makan jangan lupa cobain guys blok plaza enak rasa khasiat god kasir nya ramah turut pricey rasa chesecake nya terlalu biasa lebih enak chescake belah endorphins pilihanya enak enak nyobain versi colab sama somethic lucu unik trims mbak shela bantuin masukin tumblr product knowledge nya bagus basque chesecake brule enak pas terlalu manis rasa asam strawbery jg enak cocok kok tambah cream chese ice cream misugaru cokie crumb jd makin enak dubai pistachio chifon chifon nya lembut bikin seret terlalu rasa coklat manis pistachio kunafa beku jd pas makan kriuk kriuk lebih dominan rasa cream chese ice cream nya sih,Rp 50.000-75.000,both,"['cheesecake', 'creme_brulee', 'ice_cream', 'mochi', 'cake']","['pistachio', 'caramel', 'coconut', 'cheese', 'rum', 'strawberry', 'ube', 'chocolate', 'milk']",mochi caramel,mochi,caramel,acaii_tea_blok_m_mochi_caramel,ga bawah semua desert nya enak ice cream milk chese nya juara sih campur dgn apa enak acai udh enak terus kak risa jaga baik banget love mbanya ramah mochi enak udah repeat order x udah sering banget beli acai suka sama varia lucu unik coba mochigo ice cream tungu varian lai enak banget enak kakak ramah  udh enak terus kak risa jaga baik banget love mbanya ramah mochi enak udah repeat order x udah sering banget beli acai suka sama varia lucu unik coba mochigo ice cream tungu varian lai enak banget enak kakak ramah banget moga terus ramai layan nya oke banget tasty nice tempting ice dishes mochi buter bur unik coba mochigo ice cream tungu varian lai enak banget enak kakak ramah banget moga terus ramai layan nya oke banget tasty nice tempting ice dishes mochi buter burnt brule chese cake ubi cilembu uhuy makananya enak tempat nyaman sukses terus tempat bagus pelayanya ramah overal oke cabang tempat aesthet cilembu uhuy makananya enak tempat nyaman sukses terus tempat bagus pelayanya ramah overal oke cabang tempat aesthetic walaupun lebih kecil cabang gi mochizu brule ice cream enak layan ramah menu lai tarik enak rasa mantap layan cepat ramah varian banyak outlet instagramable tempat bersih desertnya enak  o thebest fod service tempat bersih makananya enak banget god atmosphere service fod god enak tiap mingu kesini kaya layan nya ramah sekali aku pesan mochizu brule ice cream mochi filing chese lembut kulit mochi nya tipis kenyal banget serving ice cream crumb sedikit asin dubai chocolate ice cream ice cr mpat bersih makananya enak banget god atmosphere service fod god enak tiap mingu kesini kaya layan nya ramah sekali aku pesan mochizu brule ice cream mochi filing chese lembut kulit mochi nya tipis kenyal banget serving ice cream crumb sedikit asin dubai chocolate ice cream ice cream nya pake coconut cok t god atmosphere service fod god enak tiap mingu kesini kaya layan nya ramah sekali aku pesan mochizu brule ice cream mochi filing chese lembut kulit mochi nya tipis kenyal banget serving ice cream crumb sedikit asin dubai chocolate ice cream ice cream nya pake coconut coklat kunafe pistachio padu enak b am nya pake coconut coklat kunafe pistachio padu enak banget banyak promonya staf ramah baik banget pertama kali nyobain acai plaza blok aku sen menu mochizu brule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyo o padu enak banget banyak promonya staf ramah baik banget pertama kali nyobain acai plaza blok aku sen menu mochizu brule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice crea anget banyak promonya staf ramah baik banget pertama kali nyobain acai plaza blok aku sen menu mochizu brule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice cream kelapa moch ule ice cream isi es krim pasti mochi crumbs mochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice cream kelapa mochi atas karamel panas dingin plus crumb nya pas banget buat desert stlh buka puasa tempat nya bagus comfy  ochi torch jadi kesan smoky nya enak dingin es krim terlalu manis hint coconut nya aku rate try nyobain mochizu brule ice cream padu ice cream kelapa mochi atas karamel panas dingin plus crumb nya pas banget buat desert stlh buka puasa tempat nya bagus comfy service god ramah banget mochizu brule ice cre ce cream kelapa mochi atas karamel panas dingin plus crumb nya pas banget buat desert stlh buka puasa tempat nya bagus comfy service god ramah banget mochizu brule ice creamnya mantap god services akhir makan jangan lupa cobain guys blok plaza enak rasa khasiat god kasir nya ramah turut pricey rasa chese
